# phi  Veff_T1e-03  Veff_T1e-02  Veff_T1e-01
# # g0=0.6  y0=0.0  lam0=0.0  m0=0.0  scale=pi
5.5975760150e-03 -7.8365558815e-12 8.9925456734e-11 1.1901784903e-08
5.6363765583e-03 -8.0522864604e-12 9.0956390080e-11 1.2065903612e-08
5.6754460541e-03 -8.2738636574e-12 9.1996567022e-11 1.2232274717e-08
5.7147863667e-03 -8.5014454884e-12 9.3045996795e-11 1.2400928898e-08
5.7543993734e-03 -8.7351942517e-12 9.4104685944e-11 1.2571897251e-08
5.7942869643e-03 -8.9752766451e-12 9.5172638217e-11 1.2745211286e-08
5.8344510427e-03 -9.2218638854e-12 9.6249854460e-11 1.2920902942e-08
5.8748935253e-03 -9.4751318314e-12 9.7336332508e-11 1.3099004584e-08
5.9156163418e-03 -9.7352611108e-12 9.8432067063e-11 1.3279549014e-08
5.9566214353e-03 -1.0002437250e-11 9.9537049587e-11 1.3462569472e-08
5.9979107626e-03 -1.0276850807e-11 1.0065126817e-10 1.3648099649e-08
6.0394862938e-03 -1.0558697510e-11 1.0177470742e-10 1.3836173684e-08
6.0813500128e-03 -1.0848178397e-11 1.0290734832e-10 1.4026826178e-08
6.1235039172e-03 -1.1145499960e-11 1.0404916811e-10 1.4220092195e-08
6.1659500186e-03 -1.1450874296e-11 1.0520014013e-10 1.4416007268e-08
6.2086903423e-03 -1.1764519259e-11 1.0636023371e-10 1.4614607411e-08
6.2517269278e-03 -1.2086658614e-11 1.0752941401e-10 1.4815929116e-08
6.2950618286e-03 -1.2417522204e-11 1.0870764186e-10 1.5020009368e-08
6.3386971126e-03 -1.2757346110e-11 1.0989487366e-10 1.5226885646e-08
6.3826348619e-03 -1.3106372827e-11 1.1109106113e-10 1.5436595932e-08
6.4268771732e-03 -1.3464851432e-11 1.1229615127e-10 1.5649178717e-08
6.4714261575e-03 -1.3833037770e-11 1.1351008607e-10 1.5864673006e-08
6.5162839406e-03 -1.4211194636e-11 1.1473280245e-10 1.6083118328e-08
6.5614526630e-03 -1.4599591965e-11 1.1596423202e-10 1.6304554740e-08
6.6069344801e-03 -1.4998507027e-11 1.1720430090e-10 1.6529022836e-08
6.6527315620e-03 -1.5408224627e-11 1.1845292959e-10 1.6756563751e-08
6.6988460942e-03 -1.5829037311e-11 1.1971003270e-10 1.6987219173e-08
6.7452802770e-03 -1.6261245578e-11 1.2097551884e-10 1.7221031344e-08
6.7920363262e-03 -1.6705158096e-11 1.2224929034e-10 1.7458043072e-08
6.8391164728e-03 -1.7161091928e-11 1.2353124311e-10 1.7698297738e-08
6.8865229634e-03 -1.7629372756e-11 1.2482126639e-10 1.7941839301e-08
6.9342580602e-03 -1.8110335123e-11 1.2611924253e-10 1.8188712306e-08
6.9823240408e-03 -1.8604322671e-11 1.2742504680e-10 1.8438961894e-08
7.0307231988e-03 -1.9111688391e-11 1.2873854710e-10 1.8692633807e-08
7.0794578438e-03 -1.9632794878e-11 1.3005960380e-10 1.8949774399e-08
7.1285303013e-03 -2.0168014595e-11 1.3138806942e-10 1.9210430640e-08
7.1779429127e-03 -2.0717730141e-11 1.3272378845e-10 1.9474650126e-08
7.2276980360e-03 -2.1282334531e-11 1.3406659703e-10 1.9742481087e-08
7.2777980454e-03 -2.1862231476e-11 1.3541632273e-10 2.0013972397e-08
7.3282453314e-03 -2.2457835681e-11 1.3677278424e-10 2.0289173579e-08
7.3790423013e-03 -2.3069573144e-11 1.3813579115e-10 2.0568134815e-08
7.4301913790e-03 -2.3697881463e-11 1.3950514359e-10 2.0850906954e-08
7.4816950051e-03 -2.4343210155e-11 1.4088063199e-10 2.1137541524e-08
7.5335556373e-03 -2.5006020983e-11 1.4226203674e-10 2.1428090735e-08
7.5857757503e-03 -2.5686788291e-11 1.4364912791e-10 2.1722607492e-08
7.6383578358e-03 -2.6385999346e-11 1.4504166491e-10 2.2021145402e-08
7.6913044029e-03 -2.7104154697e-11 1.4643939617e-10 2.2323758783e-08
7.7446179780e-03 -2.7841768532e-11 1.4784205877e-10 2.2630502677e-08
7.7983011052e-03 -2.8599369057e-11 1.4924937816e-10 2.2941432852e-08
7.8523563461e-03 -2.9377498877e-11 1.5066106772e-10 2.3256605819e-08
7.9067862800e-03 -3.0176715393e-11 1.5207682847e-10 2.3576078837e-08
7.9615935042e-03 -3.0997591204e-11 1.5349634863e-10 2.3899909922e-08
8.0167806339e-03 -3.1840714528e-11 1.5491930326e-10 2.4228157861e-08
8.0723503025e-03 -3.2706689623e-11 1.5634535389e-10 2.4560882217e-08
8.1283051616e-03 -3.3596137236e-11 1.5777414803e-10 2.4898143344e-08
8.1846478813e-03 -3.4509695046e-11 1.5920531884e-10 2.5240002391e-08
8.2413811501e-03 -3.5448018134e-11 1.6063848464e-10 2.5586521317e-08
8.2985076751e-03 -3.6411779459e-11 1.6207324847e-10 2.5937762902e-08
8.3560301823e-03 -3.7401670346e-11 1.6350919766e-10 2.6293790752e-08
8.4139514165e-03 -3.8418400990e-11 1.6494590333e-10 2.6654669316e-08
8.4722741414e-03 -3.9462700979e-11 1.6638291993e-10 2.7020463890e-08
8.5310011402e-03 -4.0535319818e-11 1.6781978473e-10 2.7391240634e-08
8.5901352151e-03 -4.1637027480e-11 1.6925601731e-10 2.7767066581e-08
8.6496791878e-03 -4.2768614968e-11 1.7069111905e-10 2.8148009645e-08
8.7096358996e-03 -4.3930894888e-11 1.7212457255e-10 2.8534138638e-08
8.7700082114e-03 -4.5124702048e-11 1.7355584114e-10 2.8925523276e-08
8.8307990042e-03 -4.6350894063e-11 1.7498436826e-10 2.9322234193e-08
8.8920111786e-03 -4.7610351980e-11 1.7640957688e-10 2.9724342952e-08
8.9536476555e-03 -4.8903980925e-11 1.7783086891e-10 3.0131922058e-08
9.0157113761e-03 -5.0232710764e-11 1.7924762460e-10 3.0545044969e-08
9.0782053018e-03 -5.1597496777e-11 1.8065920184e-10 3.0963786106e-08
9.1411324147e-03 -5.2999320364e-11 1.8206493556e-10 3.1388220869e-08
9.2044957175e-03 -5.4439189754e-11 1.8346413706e-10 3.1818425649e-08
9.2682982338e-03 -5.5918140750e-11 1.8485609325e-10 3.2254477835e-08
9.3325430080e-03 -5.7437237480e-11 1.8624006602e-10 3.2696455835e-08
9.3972331056e-03 -5.8997573179e-11 1.8761529146e-10 3.3144439081e-08
9.4623716137e-03 -6.0600270987e-11 1.8898097908e-10 3.3598508046e-08
9.5279616402e-03 -6.2246484771e-11 1.9033631110e-10 3.4058744259e-08
9.5940063152e-03 -6.3937399971e-11 1.9168044158e-10 3.4525230313e-08
9.6605087899e-03 -6.5674234467e-11 1.9301249564e-10 3.4998049881e-08
9.7274722378e-03 -6.7458239470e-11 1.9433156859e-10 3.5477287730e-08
9.7948998541e-03 -6.9290700437e-11 1.9563672505e-10 3.5963029736e-08
9.8627948563e-03 -7.1172938018e-11 1.9692699804e-10 3.6455362894e-08
9.9311604842e-03 -7.3106309017e-11 1.9820138808e-10 3.6954375333e-08
1.0000000000e-02 -7.5092207392e-11 1.9945886218e-10 3.7460156335e-08
1.0000000000e-02 -7.5092207392e-11 1.9945886218e-10 3.7460156335e-08
1.2990000000e-02 -2.0732860405e-10 2.2002576273e-10 6.2596526242e-08
1.5980000000e-02 -4.6417902901e-10 1.3987754884e-10 9.3785911924e-08
1.8970000000e-02 -9.0615687553e-10 -9.5141185432e-11 1.3081545020e-07
2.1960000000e-02 -1.6057123066e-09 -5.4674236040e-10 1.7346669942e-07
2.4950000000e-02 -2.6472322545e-09 -1.2822274942e-09 2.2151594807e-07
2.7940000000e-02 -4.1270404205e-09 -2.3738544882e-09 2.7473454619e-07
3.0930000000e-02 -6.1533972749e-09 -3.9004469091e-09 3.3288924962e-07
3.3920000000e-02 -8.8465000569e-09 -5.9466771415e-09 3.9574256838e-07
3.6910000000e-02 -1.2338482775e-08 -8.6030648964e-09 4.6305311144e-07
3.9900000000e-02 -1.6773416205e-08 -1.1965976365e-08 5.3457592174e-07
4.2890000000e-02 -2.2307307895e-08 -1.6137623713e-08 6.1006279653e-07
4.5880000000e-02 -2.9108102159e-08 -2.1226064768e-08 6.8926258967e-07
4.8870000000e-02 -3.7355680080e-08 -2.7345202819e-08 7.7192149365e-07
5.1860000000e-02 -4.7241859512e-08 -3.4614786484e-08 8.5778330010e-07
5.4850000000e-02 -5.8970395077e-08 -4.3160409617e-08 9.4658963847e-07
5.7840000000e-02 -7.2756978164e-08 -5.3113511248e-08 1.0380801931e-06
6.0830000000e-02 -8.8829236934e-08 -6.4611375537e-08 1.1319928998e-06
6.3820000000e-02 -1.0742673631e-07 -7.7797131742e-08 1.2280641223e-06
6.6810000000e-02 -1.2880097800e-07 -9.2819754196e-08 1.3260288106e-06
6.9800000000e-02 -1.5321540047e-07 -1.0983406229e-07 1.4256206428e-06
7.2790000000e-02 -1.8094537894e-07 -1.2900072045e-07 1.5265721506e-06
7.5780000000e-02 -2.1227822543e-07 -1.5048623816e-07 1.6286148318e-06
7.8770000000e-02 -2.4751318870e-07 -1.7446296989e-07 1.7314792490e-06
8.1760000000e-02 -2.8696145431e-07 -2.0110911517e-07 1.8348951184e-06
8.4750000000e-02 -3.3094614455e-07 -2.3060871851e-07 1.9385913870e-06
8.7740000000e-02 -3.7980231851e-07 -2.6315166946e-07 2.0422963018e-06
9.0730000000e-02 -4.3387697205e-07 -2.9893370255e-07 2.1457374707e-06
9.3720000000e-02 -4.9352903776e-07 -3.3815639734e-07 2.2486419164e-06
9.6710000000e-02 -5.5912938505e-07 -3.8102717837e-07 2.3507361237e-06
9.9700000000e-02 -6.3106082007e-07 -4.2775931520e-07 2.4517460814e-06
1.0269000000e-01 -7.0971808574e-07 -4.7857192238e-07 2.5513973197e-06
1.0568000000e-01 -7.9550786175e-07 -5.3368995945e-07 2.6494149425e-06
1.0867000000e-01 -8.8884876458e-07 -5.9334423097e-07 2.7455236562e-06
1.1166000000e-01 -9.9017134744e-07 -6.5777138648e-07 2.8394477954e-06
1.1465000000e-01 -1.0999181003e-06 -7.2721392052e-07 2.9309113448e-06
1.1764000000e-01 -1.2185434500e-06 -8.0192017261e-07 3.0196379590e-06
1.2063000000e-01 -1.3465137601e-06 -8.8214432730e-07 3.1053509796e-06
1.2362000000e-01 -1.4843073308e-06 -9.6814641411e-07 3.1877734502e-06
1.2661000000e-01 -1.6324143992e-06 -1.0601923076e-06 3.2666281291e-06
1.2960000000e-01 -1.7913371392e-06 -1.1585537271e-06 3.3416375008e-06
1.3259000000e-01 -1.9615896614e-06 -1.2635082374e-06 3.4125237855e-06
1.3558000000e-01 -2.1436980132e-06 -1.3753392478e-06 3.4790089471e-06
1.3857000000e-01 -2.3382001787e-06 -1.4943360128e-06 3.5408146993e-06
1.4156000000e-01 -2.5456460788e-06 -1.6207936320e-06 3.5976625118e-06
1.4455000000e-01 -2.7665975713e-06 -1.7550130498e-06 3.6492736135e-06
1.4754000000e-01 -3.0016284505e-06 -1.8973010556e-06 3.6953689952e-06
1.5053000000e-01 -3.2513244477e-06 -2.0479702840e-06 3.7356694117e-06
1.5352000000e-01 -3.5162832310e-06 -2.2073392144e-06 3.7698953812e-06
1.5651000000e-01 -3.7971144050e-06 -2.3757321712e-06 3.7977671848e-06
1.5950000000e-01 -4.0944395114e-06 -2.5534793239e-06 3.8190048634e-06
1.6249000000e-01 -4.4088920283e-06 -2.7409166869e-06 3.8333282139e-06
1.6548000000e-01 -4.7411173710e-06 -2.9383861196e-06 3.8404567833e-06
1.6847000000e-01 -5.0917728911e-06 -3.1462353265e-06 3.8401098608e-06
1.7146000000e-01 -5.4615278774e-06 -3.3648178569e-06 3.8320064681e-06
1.7445000000e-01 -5.8510635552e-06 -3.5944931053e-06 3.8158653462e-06
1.7744000000e-01 -6.2610730867e-06 -3.8356263111e-06 3.7914049393e-06
1.8043000000e-01 -6.6922615707e-06 -4.0885885585e-06 3.7583433751e-06
1.8342000000e-01 -7.1453460430e-06 -4.3537567771e-06 3.7163984387e-06
1.8641000000e-01 -7.6210554761e-06 -4.6315137411e-06 3.6652875410e-06
1.8940000000e-01 -8.1201307790e-06 -4.9222480699e-06 3.6047276771e-06
1.9239000000e-01 -8.6433247979e-06 -5.2263542280e-06 3.5344353739e-06
1.9538000000e-01 -9.1914023154e-06 -5.5442325245e-06 3.4541266196e-06
1.9837000000e-01 -9.7651400512e-06 -5.8762891139e-06 3.3635167705e-06
2.0136000000e-01 -1.0365326662e-05 -6.2229359954e-06 3.2623204214e-06
2.0435000000e-01 -1.0992762739e-05 -6.5845910134e-06 3.1502512220e-06
2.0734000000e-01 -1.1648260815e-05 -6.9616778572e-06 3.0270216036e-06
2.1033000000e-01 -1.2332645354e-05 -7.3546260611e-06 2.8923423525e-06
2.1332000000e-01 -1.3046752761e-05 -7.7638710044e-06 2.7459218932e-06
2.1631000000e-01 -1.3791431375e-05 -8.1898539113e-06 2.5874649600e-06
2.1930000000e-01 -1.4567541474e-05 -8.6330218512e-06 2.4166697352e-06
2.2229000000e-01 -1.5375955271e-05 -9.0938277382e-06 2.2332198017e-06
2.2528000000e-01 -1.6217556916e-05 -9.5727303317e-06 2.0367296455e-06
2.2827000000e-01 -1.7093242497e-05 -1.0070194236e-05 1.8269041796e-06
2.3126000000e-01 -1.8003920038e-05 -1.0586689900e-05 1.6037299919e-06
2.3425000000e-01 -1.8950509500e-05 -1.1122693618e-05 1.3669259968e-06
2.3724000000e-01 -1.9933942780e-05 -1.1678687530e-05 1.1162110051e-06
2.4023000000e-01 -2.0955163712e-05 -1.2255159619e-05 8.5130372386e-07
2.4322000000e-01 -2.2015128067e-05 -1.2852603715e-05 5.7192275714e-07
2.4621000000e-01 -2.3114803554e-05 -1.3471519493e-05 2.7778660580e-07
2.4920000000e-01 -2.4255169817e-05 -1.4112412470e-05 -3.1386332174e-08
2.5219000000e-01 -2.5437218436e-05 -1.4775794011e-05 -3.5587776163e-07
2.5518000000e-01 -2.6661952932e-05 -1.5462181327e-05 -6.9596949018e-07
2.5817000000e-01 -2.7930388757e-05 -1.6172097470e-05 -1.0519434282e-06
2.6116000000e-01 -2.9243553305e-05 -1.6906071339e-05 -1.4240815890e-06
2.6415000000e-01 -3.0602485902e-05 -1.7664637680e-05 -1.8126660887e-06
2.6714000000e-01 -3.2008237816e-05 -1.8448337081e-05 -2.2179791464e-06
2.7013000000e-01 -3.3461872247e-05 -1.9257715976e-05 -2.6403030847e-06
2.7312000000e-01 -3.4964464334e-05 -2.0093326644e-05 -3.0799203296e-06
2.7611000000e-01 -3.6517101154e-05 -2.0955727210e-05 -3.5371134109e-06
2.7910000000e-01 -3.8120881717e-05 -2.1845481643e-05 -4.0121649626e-06
2.8209000000e-01 -3.9776916974e-05 -2.2763159756e-05 -4.5053577234e-06
2.8508000000e-01 -4.1486329810e-05 -2.3709337209e-05 -5.0169745370e-06
2.8807000000e-01 -4.3250255047e-05 -2.4684595506e-05 -5.5472983529e-06
2.9106000000e-01 -4.5069839445e-05 -2.5689521995e-05 -6.0966122271e-06
2.9405000000e-01 -4.6946241701e-05 -2.6724709872e-05 -6.6651993225e-06
2.9704000000e-01 -4.8880632447e-05 -2.7790758175e-05 -7.2533429102e-06
3.0003000000e-01 -5.0874194252e-05 -2.8888271787e-05 -7.8613263702e-06
3.0302000000e-01 -5.2928121624e-05 -3.0017861439e-05 -8.4894331926e-06
3.0601000000e-01 -5.5043621005e-05 -3.1180143704e-05 -9.1379469789e-06
3.0900000000e-01 -5.7221910775e-05 -3.2375741001e-05 -9.8071514434e-06
3.1199000000e-01 -5.9464221251e-05 -3.3605281594e-05 -1.0497330415e-05
3.1498000000e-01 -6.1771794687e-05 -3.4869399592e-05 -1.1208767838e-05
3.1797000000e-01 -6.4145885273e-05 -3.6168734949e-05 -1.1941747776e-05
3.2096000000e-01 -6.6587759136e-05 -3.7503933465e-05 -1.2696554414e-05
3.2395000000e-01 -6.9098694340e-05 -3.8875646782e-05 -1.3473472059e-05
3.2694000000e-01 -7.1679980885e-05 -4.0284532391e-05 -1.4272785146e-05
3.2993000000e-01 -7.4332920709e-05 -4.1731253624e-05 -1.5094778241e-05
3.3292000000e-01 -7.7058827685e-05 -4.3216479661e-05 -1.5939736044e-05
3.3591000000e-01 -7.9859027626e-05 -4.4740885527e-05 -1.6807943396e-05
3.3890000000e-01 -8.2734858278e-05 -4.6305152088e-05 -1.7699685285e-05
3.4189000000e-01 -8.5687669326e-05 -4.7909966061e-05 -1.8615246851e-05
3.4488000000e-01 -8.8718822390e-05 -4.9556020003e-05 -1.9554913401e-05
3.4787000000e-01 -9.1829691030e-05 -5.1244012319e-05 -2.0518970411e-05
3.5086000000e-01 -9.5021660740e-05 -5.2974647257e-05 -2.1507703550e-05
3.5385000000e-01 -9.8296128951e-05 -5.4748634912e-05 -2.2521398688e-05
3.5684000000e-01 -1.0165450503e-04 -5.6566691221e-05 -2.3560341924e-05
3.5983000000e-01 -1.0509821029e-04 -5.8429537970e-05 -2.4624819612e-05
3.6282000000e-01 -1.0862867796e-04 -6.0337902786e-05 -2.5715118403e-05
3.6581000000e-01 -1.1224735323e-04 -6.2292519145e-05 -2.6831525292e-05
3.6880000000e-01 -1.1595569320e-04 -6.4294126363e-05 -2.7974327698e-05
3.7179000000e-01 -1.1975516694e-04 -6.6343469606e-05 -2.9143813575e-05
3.7478000000e-01 -1.2364725543e-04 -6.8441299883e-05 -3.0340271581e-05
3.7777000000e-01 -1.2763345160e-04 -7.0588374046e-05 -3.1563991369e-05
3.8076000000e-01 -1.3171526031e-04 -7.2785454796e-05 -3.2815264119e-05
3.8375000000e-01 -1.3589419836e-04 -7.5033310675e-05 -3.4094383660e-05
3.8674000000e-01 -1.4017179448e-04 -7.7332716072e-05 -3.5401649523e-05
3.8973000000e-01 -1.4454958935e-04 -7.9684451222e-05 -3.6737383236e-05
3.9272000000e-01 -1.4902913557e-04 -8.2089302202e-05 -3.8101905203e-05
3.9571000000e-01 -1.5361199770e-04 -8.4548060938e-05 -3.9495365946e-05
3.9870000000e-01 -1.5829975222e-04 -8.7061525196e-05 -4.0918050144e-05
4.0169000000e-01 -1.6309398754e-04 -8.9630498593e-05 -4.2370243763e-05
4.0468000000e-01 -1.6799630402e-04 -9.2255790585e-05 -4.3852232857e-05
4.0767000000e-01 -1.7300831396e-04 -9.4938216476e-05 -4.5364303570e-05
4.1066000000e-01 -1.7813164159e-04 -9.7678597417e-05 -4.6906742135e-05
4.1365000000e-01 -1.8336792307e-04 -1.0047776040e-04 -4.8479834875e-05
4.1664000000e-01 -1.8871880651e-04 -1.0333653826e-04 -5.0083868202e-05
4.1963000000e-01 -1.9418595194e-04 -1.0625576969e-04 -5.1719128615e-05
4.2262000000e-01 -1.9977103135e-04 -1.0923629921e-04 -5.3385902704e-05
4.2561000000e-01 -2.0547572864e-04 -1.1227897720e-04 -5.5084477147e-05
4.2860000000e-01 -2.1130173968e-04 -1.1538465987e-04 -5.6815138712e-05
4.3159000000e-01 -2.1725077224e-04 -1.1855420929e-04 -5.8578174255e-05
4.3458000000e-01 -2.2332454605e-04 -1.2178849338e-04 -6.0373870721e-05
4.3757000000e-01 -2.2952479278e-04 -1.2508838587e-04 -6.2202515145e-05
4.4056000000e-01 -2.3585325601e-04 -1.2845476637e-04 -6.4064394650e-05
4.4355000000e-01 -2.4231169129e-04 -1.3188852033e-04 -6.5959796447e-05
4.4654000000e-01 -2.4890186608e-04 -1.3539053902e-04 -6.7889007839e-05
4.4953000000e-01 -2.5562555980e-04 -1.3896171960e-04 -6.9852316215e-05
4.5252000000e-01 -2.6248456379e-04 -1.4260296503e-04 -7.1850009053e-05
4.5551000000e-01 -2.6948068132e-04 -1.4631518413e-04 -7.3882373922e-05
4.5850000000e-01 -2.7661572763e-04 -1.5009929159e-04 -7.5949698477e-05
4.6149000000e-01 -2.8389152986e-04 -1.5395620790e-04 -7.8052270464e-05
4.6448000000e-01 -2.9130992710e-04 -1.5788685944e-04 -8.0190377717e-05
4.6747000000e-01 -2.9887277039e-04 -1.6189217839e-04 -8.2364308159e-05
4.7046000000e-01 -3.0658192269e-04 -1.6597310282e-04 -8.4574349802e-05
4.7345000000e-01 -3.1443925890e-04 -1.7013057661e-04 -8.6820790747e-05
4.7644000000e-01 -3.2244666586e-04 -1.7436554950e-04 -8.9103919182e-05
4.7943000000e-01 -3.3060604236e-04 -1.7867897708e-04 -9.1424023385e-05
4.8242000000e-01 -3.3891929909e-04 -1.8307182078e-04 -9.3781391725e-05
4.8541000000e-01 -3.4738835870e-04 -1.8754504786e-04 -9.6176312656e-05
4.8840000000e-01 -3.5601515580e-04 -1.9209963145e-04 -9.8609074722e-05
4.9139000000e-01 -3.6480163689e-04 -1.9673655052e-04 -1.0107996656e-04
4.9438000000e-01 -3.7374976044e-04 -2.0145678986e-04 -1.0358927688e-04
4.9737000000e-01 -3.8286149685e-04 -2.0626134013e-04 -1.0613729451e-04
5.0036000000e-01 -3.9213882844e-04 -2.1115119784e-04 -1.0872430834e-04
5.0335000000e-01 -4.0158374949e-04 -2.1612736531e-04 -1.1135060735e-04
5.0634000000e-01 -4.1119826620e-04 -2.2119085076e-04 -1.1401648063e-04
5.0933000000e-01 -4.2098439672e-04 -2.2634266819e-04 -1.1672221735e-04
5.1232000000e-01 -4.3094417113e-04 -2.3158383751e-04 -1.1946810674e-04
5.1531000000e-01 -4.4107963145e-04 -2.3691538442e-04 -1.2225443817e-04
5.1830000000e-01 -4.5139283162e-04 -2.4233834050e-04 -1.2508150105e-04
5.2129000000e-01 -4.6188583754e-04 -2.4785374315e-04 -1.2794958491e-04
5.2428000000e-01 -4.7256072704e-04 -2.5346263565e-04 -1.3085897936e-04
5.2727000000e-01 -4.8341958988e-04 -2.5916606709e-04 -1.3380997410e-04
5.3026000000e-01 -4.9446452776e-04 -2.6496509241e-04 -1.3680285891e-04
5.3325000000e-01 -5.0569765432e-04 -2.7086077242e-04 -1.3983792367e-04
5.3624000000e-01 -5.1712109513e-04 -2.7685417376e-04 -1.4291545833e-04
5.3923000000e-01 -5.2873698771e-04 -2.8294636889e-04 -1.4603575296e-04
5.4222000000e-01 -5.4054748150e-04 -2.8913843617e-04 -1.4919909769e-04
5.4521000000e-01 -5.5255473789e-04 -2.9543145974e-04 -1.5240578276e-04
5.4820000000e-01 -5.6476093020e-04 -3.0182652965e-04 -1.5565609847e-04
5.5119000000e-01 -5.7716824368e-04 -3.0832474174e-04 -1.5895033524e-04
5.5418000000e-01 -5.8977887554e-04 -3.1492719773e-04 -1.6228878357e-04
5.5717000000e-01 -6.0259503490e-04 -3.2163500517e-04 -1.6567173403e-04
5.6016000000e-01 -6.1561894283e-04 -3.2844927745e-04 -1.6909947730e-04
5.6315000000e-01 -6.2885283235e-04 -3.3537113383e-04 -1.7257230415e-04
5.6614000000e-01 -6.4229894838e-04 -3.4240169939e-04 -1.7609050541e-04
5.6913000000e-01 -6.5595954781e-04 -3.4954210506e-04 -1.7965437203e-04
5.7212000000e-01 -6.6983689945e-04 -3.5679348762e-04 -1.8326419504e-04
5.7511000000e-01 -6.8393328407e-04 -3.6415698970e-04 -1.8692026555e-04
5.7810000000e-01 -6.9825099434e-04 -3.7163375976e-04 -1.9062287476e-04
5.8109000000e-01 -7.1279233489e-04 -3.7922495212e-04 -1.9437231397e-04
5.8408000000e-01 -7.2755962228e-04 -3.8693172693e-04 -1.9816887457e-04
5.8707000000e-01 -7.4255518502e-04 -3.9475525020e-04 -2.0201284801e-04
5.9006000000e-01 -7.5778136354e-04 -4.0269669377e-04 -2.0590452586e-04
5.9305000000e-01 -7.7324051022e-04 -4.1075723534e-04 -2.0984419977e-04
5.9604000000e-01 -7.8893498936e-04 -4.1893805845e-04 -2.1383216147e-04
5.9903000000e-01 -8.0486717720e-04 -4.2724035248e-04 -2.1786870279e-04
6.0202000000e-01 -8.2103946195e-04 -4.3566531266e-04 -2.2195411564e-04
6.0501000000e-01 -8.3745424370e-04 -4.4421414006e-04 -2.2608869201e-04
6.0800000000e-01 -8.5411393453e-04 -4.5288804160e-04 -2.3027272401e-04
6.1099000000e-01 -8.7102095841e-04 -4.6168823004e-04 -2.3450650381e-04
6.1398000000e-01 -8.8817775130e-04 -4.7061592400e-04 -2.3879032367e-04
6.1697000000e-01 -9.0558676104e-04 -4.7967234791e-04 -2.4312447596e-04
6.1996000000e-01 -9.2325044745e-04 -4.8885873209e-04 -2.4750925312e-04
6.2295000000e-01 -9.4117128227e-04 -4.9817631268e-04 -2.5194494767e-04
6.2594000000e-01 -9.5935174917e-04 -5.0762633166e-04 -2.5643185225e-04
6.2893000000e-01 -9.7779434377e-04 -5.1721003686e-04 -2.6097025956e-04
6.3192000000e-01 -9.9650157362e-04 -5.2692868197e-04 -2.6556046240e-04
6.3491000000e-01 -1.0154759582e-03 -5.3678352651e-04 -2.7020275366e-04
6.3790000000e-01 -1.0347200289e-03 -5.4677583584e-04 -2.7489742631e-04
6.4089000000e-01 -1.0542363292e-03 -5.5690688118e-04 -2.7964477342e-04
6.4388000000e-01 -1.0740274143e-03 -5.6717793959e-04 -2.8444508814e-04
6.4687000000e-01 -1.0940958514e-03 -5.7759029397e-04 -2.8929866371e-04
6.4986000000e-01 -1.1144442198e-03 -5.8814523306e-04 -2.9420579347e-04
6.5285000000e-01 -1.1350751105e-03 -5.9884405147e-04 -2.9916677083e-04
6.5584000000e-01 -1.1559911266e-03 -6.0968804963e-04 -3.0418188929e-04
6.5883000000e-01 -1.1771948831e-03 -6.2067853381e-04 -3.0925144246e-04
6.6182000000e-01 -1.1986890068e-03 -6.3181681616e-04 -3.1437572402e-04
6.6481000000e-01 -1.2204761367e-03 -6.4310421464e-04 -3.1955502774e-04
6.6780000000e-01 -1.2425589235e-03 -6.5454205307e-04 -3.2478964748e-04
6.7079000000e-01 -1.2649400299e-03 -6.6613166111e-04 -3.3007987720e-04
